TIME,X,Y,Z
8/17/2023 13:02,0,0,0
8/17/2023 13:02,0,0,0
8/17/2023 13:02,0,0,0
8/17/2023 13:02,0,0,0
8/17/2023 13:02,0,0,0
8/17/2023 13:02,0,0,0
8/17/2023 13:02,0,0,0
8/17/2023 13:02,0,0,0
8/17/2023 13:02,0,0,0
8/17/2023 13:02,0,0,0
8/17/2023 13:02,0,0,0
8/17/2023 13:02,0,0,0
8/17/2023 13:02,0,0,0
8/17/2023 13:02,0,0,0
8/17/2023 13:02,0,0,0
8/17/2023 13:02,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:03,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:04,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:05,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:06,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:07,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:08,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:09,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:10,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:11,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:12,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
8/17/2023 13:13,0,0,0
